stop_id,stop_name                                                       ,stop_lat  ,stop_lon
60578  ,9th Ave S & S 336th St                                          ,47.2985954,-122.322395
60579  ,1st Ave S & SW Campus Dr                                        ,47.290535 ,-122.334732
60580  ,9th Ave S & S 336th St                                          ,47.3001976,-122.323051
60581  ,SW Campus Dr & 6th Ave SW                                       ,47.2941666,-122.343079
60582  ,SW Campus Dr & 7th Way SW                                       ,47.2975616,-122.346237
60583  ,SW Campus Dr & 10th Ave SW                                      ,47.2989502,-122.350937
60584  ,SW Campus Dr & 10th Ave SW                                      ,47.3005447,-122.352859
60585  ,SW Campus Dr & 17th Ave SW                                      ,47.3007393,-122.355988
60587  ,S 348th St & 9th Ave S                                          ,47.2897911,-122.32177
60588  ,S 348th St & Pacific Hwy S                                      ,47.2899208,-122.318665
60589  ,S 348th St & Pacific Hwy S                                      ,47.2897034,-122.317329
6060   ,Aurora Ave N & Halladay St                                      ,47.6420898,-122.347069
60605  ,1st Way S & S 333rd St                                          ,47.3020134,-122.331139
60620  ,Pacific Hwy S & S 336th St                                      ,47.3008766,-122.313164
60632  ,Pacific Hwy S & S 330th St                                      ,47.3065605,-122.313187
60634  ,S 324th St & 17th Ave S                                         ,47.3115768,-122.311264
60636  ,S 324th St & 17th Ave S                                         ,47.3115387,-122.306168
60637  ,23rd Ave S & S 322nd St                                         ,47.3127861,-122.303383
60638  ,S 320th St & 23rd Ave S                                         ,47.3151779,-122.304062
60640  ,S 320th St & 20th Ave S                                         ,47.3151932,-122.309021
60646  ,S 333rd St & 1st Way S                                          ,47.3027763,-122.330467
60650  ,Pacific Hwy S & S 320th St                                      ,47.3157043,-122.313148
60660  ,Pacific Hwy S & S 316th St                                      ,47.3192101,-122.313164
60670  ,Pacific Hwy S & S 312th St                                      ,47.3228073,-122.313179
60680  ,Pacific Hwy S & S 308th St                                      ,47.3264999,-122.312996
6070   ,Aurora Ave N & Lynn St                                          ,47.6389084,-122.345619
6071   ,Seacrest Marina & Harbor Ave SW                                 ,47.589325 ,-122.380608
60710  ,Pacific Hwy S & S Dash Point Rd                                 ,47.3355904,-122.312004
60720  ,Pacific Hwy S & S 288th St                                      ,47.3437729,-122.31208
60729  ,Pacific Hwy S & S 283rd St                                      ,47.3488693,-122.312263
60747  ,S 276th St - Bay 1                                              ,47.3553772,-122.309883
60748  ,Pacific Hwy S & S 276th St                                      ,47.3548698,-122.310814
60750  ,Pacific Hwy S & S 272nd St                                      ,47.3588715,-122.308685
60752  ,Pacific Hwy S & S 268th St                                      ,47.3618584,-122.307137
60760  ,Pacific Hwy S & S 260th St                                      ,47.3694725,-122.303146
60780  ,Pacific Hwy S & S 252nd St                                      ,47.3767014,-122.299377
60790  ,Pacific Hwy S & S 246th St                                      ,47.3811722,-122.297562
6080   ,Aurora Ave N & Crockett St                                      ,47.6367455,-122.344131
60800  ,Pacific Hwy S & Kent Des Moines Rd                              ,47.3945389,-122.29464
60806  ,S 333rd St & 9th Ave S                                          ,47.3055496,-122.324471
60808  ,S 333rd St & 8th Ave S                                          ,47.3040619,-122.328407
60810  ,Pacific Hwy S & S 224th St                                      ,47.4014473,-122.297508
60815  ,S 333rd St & 8th Ave S                                          ,47.304306 ,-122.327599
60817  ,Private Rd & S 333rd St                                         ,47.305027 ,-122.323898
60821  ,S 324th St & 13th Pl S                                          ,47.3110924,-122.317482
60830  ,International Blvd & S 216th St                                 ,47.408844 ,-122.297943
60840  ,International Blvd & S 208th St                                 ,47.4157715,-122.297043
60850  ,International Blvd & S 200th St                                 ,47.423275 ,-122.296089
60860  ,International Blvd & S 195th St                                 ,47.4281158,-122.295448
60880  ,International Blvd & S 188th St                                 ,47.4350777,-122.295349
60890  ,International Blvd & S 180th St                                 ,47.4426804,-122.295883
60900  ,International Blvd & S 176th St - Bay 2                         ,47.445816 ,-122.296112
60902  ,S 176th St & International Blvd - Bay 4                         ,47.4452057,-122.294746
60903  ,S 176th St & 30th Ave S - Bay 3                                 ,47.4453392,-122.294846
60904  ,S 176th St & 34th Ave S                                         ,47.4451637,-122.289749
60906  ,S 176th St & 34th Ave S                                         ,47.4453087,-122.28952
60908  ,S 176th St & 38th Ave S                                         ,47.4451752,-122.286224
60909  ,S 176th St & 42nd Ave S                                         ,47.4452629,-122.281265
60910  ,International Blvd & S 170th St                                 ,47.4511299,-122.295692
60911  ,S 176th St & 38th Ave S                                         ,47.4453087,-122.286263
60914  ,S 176th St & 42nd Ave S                                         ,47.4451294,-122.281128
60915  ,S 176th St & Military Rd S                                      ,47.4452629,-122.276688
60916  ,S 176th St & Military Rd S                                      ,47.4451256,-122.277
60920  ,Tukwila Intl Blvd & S 152nd St                                  ,47.4675598,-122.28759
60921  ,Tukwila International Blvd Station - Bay 1                      ,47.4642067,-122.288452
60922  ,Tukwila International Blvd Station - Bay 2                      ,47.4640274,-122.287933
60923  ,Tukwila International Blvd Station - Bay 3                      ,47.4639206,-122.287628
60930  ,Tukwila Intl Blvd & S 148th St                                  ,47.4710236,-122.285828
60950  ,Tukwila Intl Blvd & S 144th St                                  ,47.4746552,-122.283997
60958  ,Tukwila Intl Blvd & S 141st St                                  ,47.4776878,-122.283653
60970  ,Tukwila Intl Blvd & S 133rd St                                  ,47.4826851,-122.285675
60980  ,Tukwila Intl Blvd & S 130th St                                  ,47.4868851,-122.288887
60983  ,Tukwila Intl Blvd & Sr 99 Ramp                                  ,47.4913216,-122.292084
60990  ,Tukwila Intl Blvd & S 130th St                                  ,47.4873161,-122.289848
6100   ,Aurora Ave N & Galer St                                         ,47.6322517,-122.343681
61000  ,Tukwila Intl Blvd & S 133rd St                                  ,47.4824295,-122.285789
61012  ,Tukwila Intl Blvd & S 141st St                                  ,47.4769173,-122.283699
61020  ,Tukwila Intl Blvd & S 144th St                                  ,47.4736443,-122.284737
61040  ,Tukwila Intl Blvd & S 148th St                                  ,47.4701996,-122.286469
61060  ,International Blvd & S 160th St                                 ,47.4587784,-122.292412
61070  ,International Blvd & S 170th St                                 ,47.4502487,-122.296333
61080  ,International Blvd & S 176th St - Bay 1                         ,47.4453201,-122.296455
61090  ,International Blvd & S 182nd St                                 ,47.4397202,-122.296104
61100  ,International Blvd & S 188th St                                 ,47.4340172,-122.295677
61110  ,International Blvd & S 195th St                                 ,47.4274673,-122.295921
61120  ,International Blvd & S 200th St                                 ,47.4223785,-122.296577
61140  ,International Blvd & S 208th St                                 ,47.4148064,-122.297546
61150  ,Pacific Hwy S & S 216th St                                      ,47.4077568,-122.298492
61170  ,Pacific Hwy S & S 224th St                                      ,47.3999405,-122.297218
61180  ,Pacific Hwy S & S 240th St                                      ,47.3857651,-122.296822
61190  ,Pacific Hwy S & S 246th St                                      ,47.3813019,-122.297943
6120   ,Aurora Ave N & Prospect St                                      ,47.6287308,-122.343704
61201  ,Pacific Hwy S & S 252nd St                                      ,47.3754539,-122.30043
61220  ,Pacific Hwy S & S 260th St                                      ,47.3680153,-122.304321
61230  ,Pacific Hwy S & S 268th St                                      ,47.3607635,-122.308136
61240  ,Pacific Hwy S & S 272nd St                                      ,47.357399 ,-122.309898
61243  ,Pacific Hwy S & S 276th St                                      ,47.3541451,-122.311562
61270  ,Pacific Hwy S & S 288th St                                      ,47.3429756,-122.312492
61280  ,Pacific Hwy S & S Dash Point Rd                                 ,47.3351707,-122.312195
61300  ,Pacific Hwy S & S 308th St                                      ,47.3255005,-122.31337
61310  ,Pacific Hwy S & S 312th St                                      ,47.3220901,-122.31356
61313  ,S 316th St & Pacific Hwy S                                      ,47.318634 ,-122.312538
61320  ,Pacific Hwy S & S 316th St                                      ,47.3184166,-122.31356
61330  ,S 320th St & Pacific Hwy S                                      ,47.3150826,-122.312508
61332  ,S 320th St & 20th Ave S                                         ,47.315052 ,-122.307838
61335  ,23rd Ave S & S 322nd St                                         ,47.3125076,-122.303543
